u,g,r,i,z,redshift
20.64586,18.4569,17.44961,16.98759,16.61613,0.13095192956349205
17.92224,16.87915,16.53181,16.29942,16.16481,0.05476515500000001
19.02892,17.35666,16.53206,16.10943,15.79761,0.0830498681082806
18.6733,17.277910000000002,16.58364,16.206210000000002,15.98634,0.07285643657142857
19.79692,18.63044,17.89369,17.49685,17.2363,0.11845366999999998
18.73797,17.43279,17.059089999999998,16.78935,16.68362,0.05966847125
19.02998,17.06564,16.09508,15.67143,15.342529999999998,0.07056385256239316
19.79119,18.26971,17.3079,16.8483,16.50123,0.11909484663194443
17.67182,16.04465,15.22894,14.81243,14.51115,0.04936368575
20.20506,18.16605,17.19375,16.79964,16.4479,0.11525491183455883
18.92209,17.38799,16.79651,16.44404,16.194960000000002,0.0702754118903319
17.743170000000006,15.84686,15.01526,14.60804,14.31012,0.04929292875
17.48046,15.56911,14.6171,14.12141,13.70974,0.047018036666666665
19.47633,18.17324,17.52802,17.19596,16.972360000000002,0.10465976605279503
17.757920000000006,16.49389,15.92738,15.62371,15.46522,0.051296062499999996
18.0324,16.90484,16.398429999999998,16.16488,16.0096,0.041222190000000006
19.42759,17.809739999999994,16.95415,16.533179999999998,16.13506,0.09211915242610373
20.87602,19.17462,17.73359,17.185670000000002,16.819110000000002,0.21681723166666664
19.5208,18.09826,17.46037,17.081870000000002,16.90164,0.08069247850931677
17.283360000000002,16.10289,15.39979,14.96183,14.60808,0.03674473375
20.32256,18.09323,17.09956,16.65146,16.31764,0.1188108090283994
18.64441,17.64435,17.31523,17.08595,16.873479999999994,0.05052574708333333
19.8161,17.94427,16.88963,16.42587,16.14331,0.11275823264973543
18.83464,17.15448,16.339979999999994,15.94129,15.62585,0.08099619072905984
17.45572,16.19368,15.5521,15.20391,14.892879999999998,0.040468423749999996
19.42123,18.20693,17.39089,16.99302,16.72939,0.12398217605279505
19.85286,17.92914,16.96669,16.56147,16.2117,0.0973836547122938
19.45763,18.31118,17.85298,17.5233,17.30479,0.08459225499999999
22.41574,19.63421,18.72715,18.30575,18.01904,0.19409302
18.727220000000006,17.59465,17.08084,16.72503,16.5397,0.07783795541666667
18.48534,17.230629999999998,16.71593,16.38455,16.15377,0.06992408833333333
21.93869,19.47124,17.93281,17.43007,17.00597,0.22273020000000004
19.72155,17.863979999999994,16.812,16.355179999999994,16.02104,0.10999151736402116
19.43903,17.64235,16.68039,16.20382,15.88807,0.09486260398737374
20.22217,18.47276,17.62503,17.22614,16.93225,0.09644085097435898
19.89945,17.89415,16.74568,16.25263,15.88656,0.13766361801587298
19.32463,17.35586,16.42829,16.01152,15.69467,0.09084657494841271
20.13157,18.53425,17.47458,17.0119,16.68658,0.154779325
17.83606,16.51181,15.97093,15.65413,15.40033,0.05264424583333334
20.374,18.37865,17.27975,16.78058,16.36725,0.13798620276923076
20.26855,18.37533,17.32285,16.87602,16.473110000000002,0.12515250193589744
20.25014,18.33306,17.27649,16.85375,16.50574,0.11928736273450855
18.45359,16.71804,15.81734,15.34927,14.98735,0.06274690256666667
19.6427,18.19548,17.35864,16.97213,16.66868,0.12454338499999999
19.61508,18.37525,17.62912,17.21796,16.95453,0.11038320758333334
18.87932,17.86945,17.535320000000002,17.354470000000006,17.21861,0.05728452633333333
18.0009,16.47328,15.675020000000002,15.27475,14.99651,0.05788398583333333
19.85578,18.22967,17.25967,16.849220000000006,16.50921,0.11063726996527776
19.55738,17.98516,17.37341,17.013279999999998,16.69098,0.08159361750032207
17.6867,16.29581,15.61964,15.18247,14.86882,0.054074610749999995
19.78877,18.40354,17.41629,16.98207,16.6792,0.15024785897435897
18.87631,16.81764,15.708420000000002,15.24944,14.8764,0.08201721867777778
18.04033,16.58285,15.85602,15.48966,15.217,0.051065883333333326
20.22694,18.59488,17.652620000000006,17.16335,16.85315,0.13542803370650183
20.85331,18.85358,17.75478,17.24071,16.853479999999998,0.16437184833333332
20.6203,18.53337,17.34992,16.8559,16.479039999999998,0.16948875000000002
21.68115,19.17813,17.92784,17.442970000000006,17.08087,0.1969982
19.93773,18.2965,17.24776,16.747729999999994,16.38326,0.13297544156784186
18.41601,16.86293,16.07245,15.64472,15.353979999999998,0.0598212709
19.96916,18.29673,17.45101,17.03448,16.675179999999994,0.07883113444444442
19.41289,17.55966,16.578,16.15987,15.81064,0.09241645550252527
19.35496,17.7811,16.993560000000002,16.60952,16.30929,0.10100507218800851
20.37794,18.77949,17.739320000000006,17.25915,16.96293,0.1544568918181818
16.23259,15.1362,14.68152,14.444,14.26709,0.0260589725
17.47185,16.210820000000002,15.64781,15.3275,15.10286,0.036720002083333335
20.27606,18.22733,17.277379999999994,16.84994,16.510939999999998,0.10408335627900325
20.58621,18.8951,17.87838,17.35079,16.89199,0.14052686666666667
20.55444,18.67201,17.45461,16.9483,16.60941,0.16439143333333334
20.49302,18.56408,17.37225,16.90588,16.51509,0.16621029999999998
19.38123,17.96786,17.3417,16.98039,16.72645,0.09144424691146244
20.39194,18.58573,17.72922,17.34938,17.04198,0.114476315875
19.48876,17.29413,16.465339999999998,16.02768,15.68535,0.09094507430555557
19.91811,18.29251,17.50839,17.111320000000006,16.83332,0.07854284833333333
18.23378,16.46941,15.93776,15.63338,15.45142,0.044558973333333335
21.06622,18.89289,17.60707,17.124779999999998,16.742379999999994,0.19659651238095238
19.30989,18.02561,17.48009,17.19511,17.0649,0.07120159033333333
19.80832,18.38606,17.65868,17.18137,16.90554,0.12869155690476192
21.17219,18.76098,17.262710000000002,16.73051,16.35558,0.21380561
18.66931,16.45975,15.32311,14.76455,14.29803,0.08349251006666666
20.84998,18.81147,17.49428,16.971729999999994,16.604979999999998,0.19323968916666662
19.73732,17.91753,17.07147,16.66892,16.3491,0.07436240447419856
18.99148,17.100579999999994,16.23234,15.82911,15.48726,0.07951160970525031
19.6595,18.43509,17.85581,17.49663,17.27432,0.08285599633333332
19.01433,17.520229999999998,16.8182,16.46796,16.21469,0.0813716908387446
18.99514,17.48696,16.74563,16.34542,16.12611,0.07901313750541125
20.0835,18.27018,17.32488,16.9077,16.62493,0.11678470743589742
19.529770000000006,18.26759,17.70951,17.40028,17.14569,0.0838225448809524
19.80166,18.39059,17.618270000000006,17.14656,16.86897,0.12434231924242425
19.98895,18.07839,16.79139,16.27301,15.898129999999998,0.16261547611111113
20.78423,18.80579,17.59392,17.121920000000006,16.77756,0.17894224598484848
19.79602,18.49175,17.77459,17.37801,17.138460000000002,0.10276628566666668
19.9712,18.5968,17.84771,17.45624,17.16553,0.12168706733333332
20.20613,18.55521,17.5273,17.01724,16.70686,0.1377170998076923
18.20181,16.66969,15.99527,15.62353,15.37576,0.04763522333333333
17.91169,16.02047,15.15511,14.7394,14.42316,0.06150901449999998
18.193,16.70632,16.03644,15.68582,15.46411,0.0468964575
18.90566,17.90342,17.516939999999998,17.29271,17.12923,0.06663967333333333
20.01066,18.00927,17.08231,16.654020000000006,16.31192,0.10500684638134059
20.34153,18.39272,17.40023,16.93319,16.52693,0.12460414304700855
19.70806,18.03456,17.16791,16.72864,16.39967,0.11160245439913156
20.07589,18.01975,16.78568,16.33269,15.939229999999998,0.14252979134920632
20.07608,18.64577,17.877229999999994,17.48834,17.228679999999994,0.1344087
19.61485,18.45225,17.57191,17.07236,16.80036,0.16698986461538462
19.34062,18.21119,17.645429999999994,17.31417,17.20084,0.08650034138095239
19.29554,16.983420000000002,15.7964,15.395920000000002,14.93696,0.097930096
18.94998,17.724420000000006,17.11583,16.792,16.56925,0.07151391199999999
19.13066,17.99992,17.37815,16.967570000000002,16.78185,0.10088965877140973
19.09115,17.11174,16.136879999999998,15.6985,15.31174,0.07910349217777778
19.81132,18.15514,17.24018,16.84434,16.49995,0.10569127478009259
19.72685,17.9887,16.976110000000002,16.54956,16.172420000000002,0.09616507253862436
20.17684,18.67393,17.775879999999994,17.273989999999998,16.84305,0.11857348195436508
20.74253,18.79262,17.82442,17.31952,16.9247,0.12537418333333333
20.50593,18.67025,17.60869,17.09779,16.664279999999998,0.14630422774420024
18.30852,17.137320000000006,16.70185,16.37499,16.23094,0.0537959034
20.08294,18.70503,17.86468,17.427979999999998,17.17226,0.13249801
18.55089,17.26481,16.728479999999998,16.41094,16.167939999999998,0.07634471964285713
20.1587,18.65907,17.7864,17.350479999999994,16.97273,0.12259269354166669
19.58378,18.40285,17.78472,17.36335,17.12145,0.10171209833333335
18.54808,17.37944,17.00416,16.783279999999998,16.61497,0.05009285
20.45315,18.57899,17.28913,16.82907,16.438879999999994,0.17508092
19.37288,17.90188,17.22738,16.84347,16.49857,0.08694309383771989
20.38405,18.53567,17.360889999999998,16.87124,16.47935,0.16895635
19.27699,17.7867,17.053420000000006,16.66698,16.421770000000002,0.09017659173165929
20.37888,18.77092,17.809260000000005,17.35087,17.0197,0.13689164928571426
18.44233,17.25306,16.77498,16.40556,16.12894,0.07565523964285716
19.35223,18.20974,17.72608,17.42896,17.27589,0.06914612585714286
20.13536,18.322370000000006,17.45482,17.056160000000002,16.76425,0.09605261118686867
19.50914,17.548460000000002,16.76582,16.37151,16.06961,0.08498074115707072
20.10696,18.2525,17.15236,16.652260000000002,16.28302,0.13105345587797618
19.78841,18.09351,17.28957,16.90324,16.628220000000002,0.08641550213365538
20.59507,18.53215,17.44942,17.00761,16.634710000000002,0.1467853475
19.14646,17.039720000000006,15.93559,15.46271,15.06721,0.0787691
19.60559,18.44292,17.79632,17.46106,17.27684,0.09050637633333333
20.75923,19.01075,17.71012,17.17417,16.8412,0.18253855666666666
21.19615,18.97925,17.71718,17.228720000000006,16.83436,0.18538284333333335
19.441370000000006,17.57141,16.56733,16.1396,15.78194,0.1006390193207071
20.21397,18.06443,16.9894,16.4868,16.11433,0.12865065206349205
20.06073,18.61578,17.85136,17.45335,17.14795,0.13086693420833334
19.13405,18.17351,17.74115,17.41248,17.31545,0.06422103333333332
19.16677,17.86129,17.13958,16.72263,16.46818,0.10790460348620474
19.35105,18.15936,17.74334,17.56117,17.410829999999994,0.05150256999999999
19.37708,17.82037,17.29982,17.00743,16.81641,0.06260437239565217
20.88711,18.77632,17.73021,17.30544,16.899620000000002,0.13112819833333333
20.31575,18.20717,17.03855,16.56717,16.205479999999998,0.1624002396875
18.97708,17.825120000000005,17.37246,17.07377,16.869979999999998,0.0769925810289855
22.46061,19.28286,17.81537,17.24829,16.88743,0.2321585
19.00757,17.36318,16.53042,16.14977,15.85958,0.0845034781082806
19.74364,17.902260000000005,16.92073,16.504739999999998,16.1427,0.09183068665673824
18.49145,17.13203,16.4939,16.1488,15.90579,0.07351058790000001
17.857310000000005,16.69306,16.22281,15.94344,15.74483,0.045820555
21.44089,19.123,17.680220000000006,17.14639,16.76239,0.24518924999999997
20.06005,18.28879,17.41465,17.02393,16.70097,0.09073157694444442
19.879620000000006,18.12711,17.03557,16.54179,16.165760000000002,0.1188934057880291
19.59941,18.17067,17.22795,16.79826,16.40812,0.14251503285714284
20.5093,18.44339,17.274060000000002,16.7471,16.32627,0.15723252243589744
18.43937,16.46274,15.56316,15.11858,14.81873,0.06699631673333334
19.39659,18.23565,17.64179,17.24219,17.012970000000006,0.09399872540993788
20.28709,18.34903,17.21155,16.73501,16.36766,0.13518617787797618
18.06127,16.84694,16.40011,16.12528,15.90494,0.04462737
18.72629,17.52311,17.02048,16.782220000000002,16.585810000000002,0.06828833125000001
20.32822,18.46663,17.345,16.91487,16.51886,0.1436418044993895
19.14367,18.01766,17.40502,17.00681,16.808870000000002,0.10006460493807641
19.06344,18.05357,17.67983,17.41324,17.32174,0.07553400333333334
21.41396,19.15738,17.74334,17.21789,16.83612,0.22730634999999996
21.09192,18.91189,17.72462,17.247870000000002,16.88191,0.17908874333333333
21.42171,18.97654,17.601779999999994,17.08436,16.70175,0.20770353999999996
20.34198,18.65473,17.77582,17.3217,16.980220000000006,0.11546488854166666
20.24564,18.390970000000006,17.36514,16.87051,16.50929,0.13239420193589743
18.02715,16.02903,15.118529999999998,14.69108,14.38301,0.05655477199999999
19.56424,17.81987,17.0038,16.588720000000002,16.30378,0.08342811415673826
19.23759,18.17941,17.70279,17.40174,17.23305,0.06936652133333333
18.97151,17.35294,16.55218,16.097720000000002,15.76612,0.08009006810828061
18.74146,18.18658,17.40954,16.9867,16.7377,0.10556235819047619
17.95373,16.00656,15.08983,14.62563,14.32501,0.059189704499999996
19.43523,18.06243,17.245070000000002,16.81448,16.53501,0.11374154773527197
20.25939,18.37945,17.137620000000002,16.67784,16.36036,0.15311105866666666
20.1937,18.29609,17.33375,16.918129999999998,16.56607,0.10856105665811966
19.66281,18.39125,17.709670000000006,17.30171,17.08788,0.116582692
16.54052,14.90226,14.13658,13.76085,13.53141,0.028476704000000002
18.35333,16.904729999999994,16.2073,15.8473,15.56076,0.0632503544
18.55316,16.6743,15.793829999999998,15.35826,15.00988,0.0643191729
20.41395,18.43111,17.12484,16.56545,16.16214,0.18478551166666668
19.59542,18.01805,17.14262,16.760479999999998,16.479589999999998,0.1075483503991316
20.962670000000006,18.9982,17.76375,17.2475,16.8302,0.18253280666666666
20.55319,18.73243,17.55038,17.03957,16.65876,0.1803619844047619
20.53311,18.76474,17.7212,17.25935,16.87678,0.14534872348484845
19.10087,17.69185,17.53003,17.01762,16.68623,0.06448171743434343
18.5528,16.67614,15.71821,15.26127,14.92084,0.06864034290000001
19.19911,17.55653,16.66378,16.21436,15.88376,0.0811052261453824
20.79778,18.79571,17.54816,17.01795,16.63125,0.18128301773809524
19.2333,17.12881,16.03547,15.51079,15.12631,0.09777281874999999
20.55882,18.76465,17.689239999999995,17.2218,16.8613,0.14781342348484847
19.70253,17.92409,16.95767,16.5081,16.12581,0.0977501333234049
19.80074,18.28021,17.30483,16.81597,16.441110000000002,0.12208223663194444
19.34443,18.12992,17.55823,17.23854,17.01444,0.09383472088612838
19.75249,18.18116,17.29467,16.81278,16.43974,0.12285348885416666
21.64458,19.47263,18.1481,17.58725,17.16597,0.19252721
19.221770000000006,18.02778,17.66289,17.32734,17.26114,0.083003289
20.22544,18.3328,17.25906,16.74316,16.34419,0.12767370475831805
19.90889,18.37508,17.3435,16.825129999999998,16.4683,0.15079596493589745
20.24562,18.54139,17.639879999999994,17.1803,16.82309,0.11713419989697801
20.51238,18.7056,17.608810000000005,17.10345,16.70046,0.15148513043650794
18.74489,17.19761,16.38516,15.968520000000002,15.70291,0.08043817188461538
20.25616,18.36887,17.290229999999998,16.84524,16.52587,0.12515250193589744
18.80515,17.608829999999994,16.95202,16.58898,16.347379999999998,0.0825456238095238
17.621170000000006,16.26101,15.64555,15.30095,15.069679999999998,0.039431345416666666
18.38975,17.04861,16.36947,15.97274,15.68118,0.0692729584
20.46347,18.31717,17.27657,16.831229999999998,16.45544,0.12559059356784188
19.58821,17.66311,16.76216,16.327270000000002,15.98119,0.11066293658961039
17.55122,16.5918,16.2742,15.98178,15.92387,0.037095310000000006
20.25863,18.27136,17.14931,16.692,16.32761,0.13917874885836834
19.706670000000006,18.40387,17.62882,17.18221,16.88922,0.11277654564102564
19.83818,18.01935,17.05878,16.63673,16.31612,0.09855904422948872
19.38228,17.39622,16.42159,15.99986,15.64576,0.09412336453174604
20.5264,18.39658,17.25724,16.80667,16.44425,0.13855973276923078
20.6879,18.59442,17.492420000000006,17.04424,16.64388,0.15093350173076925
20.38484,18.45885,17.49421,17.00411,16.62055,0.12475729450854703
20.99581,18.57769,17.43069,16.9293,16.60659,0.1593420025
22.68948,20.13886,19.07591,18.62423,18.05376,0.19261402
19.25488,17.64142,16.92967,16.53707,16.25667,0.08908592838614718
21.08118,18.90217,17.59412,17.05069,16.66994,0.20184097333333334
19.64677,18.47861,17.74987,17.37284,17.07531,0.11750702400000002
19.71205,18.30486,17.37527,16.93948,16.609820000000006,0.1457877558333333
20.15397,18.37213,17.407,16.963420000000006,16.65097,0.10324773985353534
20.42197,18.5245,17.34228,16.86669,16.51,0.17751151666666665
20.38389,18.62116,17.724510000000006,17.315260000000002,16.970129999999994,0.11389854818269232
18.84442,16.805979999999998,15.82106,15.39233,15.04658,0.08201721867777778
20.42412,18.21667,16.97622,16.48069,16.116410000000002,0.18337920277777778
19.55122,17.76911,16.84977,16.37629,16.00712,0.09239430473775855
20.85935,18.73389,17.59414,17.09688,16.73661,0.16536864154761904
18.9172,17.74011,17.17912,16.82807,16.63934,0.06620022144444446
17.69914,16.33333,15.663479999999998,15.22584,14.97321,0.05298051875
21.31277,19.33289,17.625329999999995,17.001910000000002,16.52873,0.24235215000000002
21.02754,18.961,17.758110000000006,17.23838,16.90137,0.16871891666666666
19.55498,18.39931,17.64234,17.17034,16.89036,0.1360967233333333
20.15103,18.21931,17.120520000000006,16.6152,16.20719,0.13126860254464284
18.95369,17.4366,16.796039999999998,16.39039,16.1424,0.06967786814033188
20.54398,18.85318,17.694020000000005,17.18538,16.84644,0.17323597738095237
19.87129,17.88008,17.03173,16.5977,16.25809,0.09598664279007157
20.82194,18.75073,17.43467,16.93222,16.53053,0.18573055523809526
18.89887,17.21089,16.336470000000002,15.86545,15.5042,0.09083147097191697
19.74438,18.24307,17.238770000000002,16.728189999999998,16.343410000000002,0.13622044952380952
23.18239,22.6595,21.99577,22.59307,21.17206,0.19261402
19.07714,17.78483,17.1657,16.82081,16.55579,0.0684524174306492
20.95593,18.84811,17.68093,17.09283,16.714489999999998,0.1671850818181818
21.0035,18.88581,17.65635,17.1442,16.848110000000002,0.18227607904761906
19.40575,18.15223,17.664,17.34906,17.27427,0.083445862
20.42136,18.57535,17.427770000000002,16.97849,16.61515,0.1612416525
18.65668,17.53094,17.11559,16.83597,16.70834,0.056897213749999995
21.02767,19.12345,17.748260000000005,17.19023,16.7611,0.223698275
19.95255,18.0522,17.01667,16.51339,16.122870000000002,0.1140111489732143
19.69915,17.96332,17.10756,16.64604,16.33314,0.08796570628708676
20.53494,18.60064,17.37895,16.88723,16.47922,0.16406250000000003
20.37939,18.18547,17.099870000000006,16.61532,16.2065,0.13805835968749997
19.3795,17.8718,17.31042,17.004179999999998,16.86691,0.06260437239565217
19.88714,18.43477,17.68691,17.26314,16.92135,0.12502501618681322
20.06016,18.61153,17.55929,17.01999,16.63646,0.15503631397435896
20.41627,18.05667,16.89479,16.40111,15.99781,0.13164707611111112
19.24899,17.91601,17.39631,17.106270000000002,16.85902,0.0611907020289855
17.98143,16.60983,15.82919,15.38821,15.0917,0.06299959916666667
18.26802,16.25242,15.246670000000002,14.77695,14.42529,0.06113811773333333
19.54613,18.2154,17.47661,17.02437,16.776220000000002,0.11187024285714287
18.83826,17.72015,17.28012,16.9533,16.85663,0.06749726777777779
18.10845,16.88625,16.43787,16.12408,16.054660000000002,0.04398396
17.95659,16.48215,15.84811,15.46595,15.22162,0.05285800333333333
19.38555,18.1701,17.57779,17.225360000000002,17.00008,0.10161863290993789
18.19813,16.31896,15.45294,15.03452,14.69026,0.06067216133333333
18.02295,16.92961,16.44502,16.11964,15.94278,0.048723249999999996
18.77331,17.24527,16.46601,16.04314,15.73481,0.08073779030525031
19.96083,18.35782,17.24053,16.71348,16.36266,0.15071434802083333
18.96731,17.60799,16.94161,16.48341,16.105929999999994,0.08740851667207791
18.96622,17.87258,17.556910000000002,17.33257,17.46105,0.07628259499999998
19.50633,17.81308,17.06769,16.69194,16.41111,0.07597127875991286
20.06692,18.38654,17.53389,17.14386,16.828,0.09494383407575757
19.75949,18.30136,17.69274,17.32283,17.11058,0.09800463892857143
19.76166,18.1998,17.38595,16.935,16.670939999999998,0.11335695944444443
19.61125,17.873829999999995,16.90352,16.47395,16.17577,0.1036245789116402
18.89161,17.83589,17.36986,17.08547,17.096220000000002,0.06304325066666666
18.3954,17.186239999999998,16.564770000000006,16.2075,16.01201,0.06504707983333333
17.06235,15.83775,15.234000000000002,14.90327,14.66308,0.03752617541666666
18.23496,17.07304,16.463,16.10859,15.85387,0.04943762
21.20088,19.259220000000006,17.81318,17.232689999999998,16.92524,0.2288613
19.108220000000006,17.39249,16.52297,16.13182,15.82024,0.07015271952922078
21.49549,19.05885,17.65,17.162,16.84424,0.21714162999999997
19.93414,18.05083,16.8891,16.3478,15.94966,0.13837210092592594
19.71794,18.02051,17.19781,16.80892,16.51943,0.09355169935746491
20.05532,18.22938,17.189970000000002,16.674960000000002,16.23626,0.1252570880208333
19.32596,17.76395,17.0326,16.67878,16.4718,0.09266283673165929
20.2765,18.36901,17.34173,16.914189999999998,16.559829999999998,0.12682388471367523
19.15514,17.15086,16.14389,15.72439,15.3924,0.07365851100000001
20.2394,18.35055,17.465889999999998,17.05583,16.71213,0.09402247318686868
20.71142,18.61884,17.44189,16.998639999999998,16.699289999999998,0.15744834642857145
18.53053,17.37129,16.898770000000006,16.55324,16.33096,0.061132457142857144
20.03527,18.23348,17.219179999999998,16.69918,16.288079999999994,0.1222852107986111
19.09388,18.09268,17.58109,17.27779,17.13693,0.09459120004761905
19.36649,17.46211,16.573179999999994,16.10228,15.74764,0.07738554286507937
20.32388,18.28725,17.16757,16.72552,16.6275,0.12345435787797618
20.05113,18.32608,17.44926,17.030279999999998,16.69369,0.09605261118686867
21.43225,17.54899,16.754189999999998,16.72194,16.46025,0.09682765666666666
19.48069,18.20416,17.51199,17.07591,16.8083,0.1236721352194617
19.18426,17.878729999999994,17.203,16.832520000000002,16.57899,0.09707632098620475
19.20038,18.05453,17.57239,17.26501,17.057570000000002,0.0964203421904762
18.92679,17.52573,16.88844,16.50149,16.26031,0.08610129083874458
19.8657,17.88216,16.81701,16.36563,15.97261,0.11204141116402115
20.35632,18.52129,17.44585,16.97198,16.56604,0.15487484416666666
19.02262,18.07874,17.82434,17.63737,17.52168,0.06579022000000001
19.00937,17.7365,17.196679999999994,16.873160000000002,16.64274,0.06469919918954249
18.55305,17.43704,17.02166,16.73133,16.60877,0.04866552
20.24576,18.41822,17.4854,17.060229999999994,16.738889999999998,0.11667124861111114
19.29485,17.99767,17.26711,16.82545,16.55842,0.1228368599497647
19.30458,17.54551,16.73763,16.32253,16.038520000000002,0.0770563301453824
19.75276,17.953229999999994,16.80518,16.21459,16.00572,0.11392877069735448
20.77866,18.86713,17.69275,17.181639999999998,16.76306,0.17628567738095238
20.56848,18.76583,17.4991,16.96728,16.55934,0.1813582344047619
18.3721,16.5457,15.67416,15.26006,14.90806,0.06364778523333334
20.94649,18.93631,17.8223,17.36213,16.957829999999998,0.16782748500000003
19.78413,18.52104,17.839000000000006,17.44215,17.19622,0.10558797233333332
18.69762,16.49908,15.388229999999998,14.87977,14.45136,0.08536094506666667
15.334370000000002,13.80985,13.18449,12.88307,12.72384,0.021509297999999996
20.77283,18.51985,17.12523,16.61885,16.2256,0.1879779733333333
20.98233,18.86171,17.715999999999994,17.23741,16.81871,0.15768096666666667
19.52868,18.24063,17.56176,17.18743,16.93926,0.1127013214404762
19.80403,17.98865,17.07658,16.67665,16.31804,0.0859871812086554
20.65746,18.55053,17.489160000000002,16.98026,16.606679999999994,0.14729060173076924
19.39568,17.88834,17.066370000000006,16.66845,16.44134,0.08604829739832597
18.61104,17.22267,16.61123,16.240460000000002,16.03792,0.07836467592857144
20.43889,18.66351,17.59937,17.15448,16.770970000000002,0.14243670393467642
18.47679,16.80305,15.90713,15.4878,15.20629,0.0597330179
20.2239,18.59315,17.364420000000006,16.87116,16.48537,0.16951320999999997
19.12265,18.2394,17.778879999999994,17.4953,17.32755,0.06439676333333333
20.58962,18.63485,17.35165,16.891779999999994,16.52102,0.18435
20.93232,18.71329,17.485960000000002,16.94114,16.514860000000002,0.16839181
20.45025,18.51785,17.60349,17.21481,16.920279999999998,0.10565237937179488
19.64995,18.48128,17.811989999999994,17.42103,17.18974,0.10497154733333333
19.15843,17.83584,17.14627,16.732120000000002,16.4978,0.09979542298620475
20.70612,18.76155,17.759339999999995,17.343629999999994,17.008020000000002,0.12971131928571428
19.288970000000006,18.0797,17.33823,16.95486,16.65306,0.11445975291643137
19.88873,18.35115,17.51676,17.08697,16.81225,0.10180710340909091
20.58197,18.85926,17.66281,17.208660000000002,16.85138,0.18626809166666666
20.072370000000006,18.22363,17.23156,16.82873,16.48582,0.10562599539011437
19.12532,17.66562,16.866220000000002,16.4836,16.14375,0.0893951044462482
18.86768,17.15403,16.19533,15.77309,15.449320000000002,0.07327820172905983
19.23015,18.09431,17.606720000000006,17.34763,17.11544,0.0968995271904762
19.27639,17.98657,17.44574,17.12783,16.93124,0.0794852820289855
20.77167,18.918570000000006,17.56466,17.032770000000006,16.71039,0.1908513725
18.54987,17.29436,16.71144,16.34583,16.08985,0.08391477797619049
17.73487,15.98322,15.21091,14.82484,14.524020000000002,0.05502647875000001
19.78987,17.86281,16.9634,16.5397,16.21902,0.09080189582340491
18.89788,17.597089999999994,16.98989,16.63675,16.39048,0.08518403411255411
20.740920000000006,18.9877,17.747020000000006,17.26955,16.951710000000002,0.17527420666666665
19.3236,17.89966,17.17357,16.74329,16.47645,0.10393939067105325
20.37411,18.58266,17.5382,17.09948,16.74673,0.13534372377060438
21.24784,19.00656,17.64353,17.11591,16.77995,0.21303698
19.22479,17.811729999999994,17.128239999999998,16.73076,16.44708,0.09032240764075021
20.01269,18.06285,16.98126,16.54029,16.19027,0.12311790563988094
20.09426,18.69153,17.79616,17.395960000000002,17.12013,0.12881331999999998
18.94431,17.006220000000006,16.11553,15.71076,15.41968,0.06825920256239316
20.13191,18.6241,17.67,17.16404,16.794729999999998,0.1347473527541209
17.983620000000005,15.99843,15.06472,14.60921,14.255,0.0591362645
18.66895,17.61709,17.18531,16.90051,16.703570000000006,0.05807110319444444
18.22421,16.74866,15.99252,15.60016,15.31935,0.0550458575
20.96599,19.25812,17.81615,17.296429999999994,16.938779999999998,0.21415680666666667
19.6039,17.89886,16.74955,16.22775,15.88406,0.13135248977142855
17.5764,15.9848,15.23451,14.86767,14.58376,0.04889321708333333
19.98436,18.35509,17.46932,16.98625,16.56305,0.11840031027777778
20.24983,18.38867,17.451539999999998,17.01914,16.66028,0.10724869985353536
19.78896,17.97662,17.16664,16.7616,16.45446,0.0808742942086554
19.29083,17.52525,16.65769,16.28012,15.919720000000002,0.07971938514538239
19.6528,18.48631,17.49376,17.05959,16.75943,0.16474086730769233
19.16498,17.9983,17.45786,17.105220000000006,16.954720000000002,0.0782662880289855
20.80556,18.80744,17.6135,17.17735,16.85653,0.1822148293181818
18.944370000000006,17.700870000000005,16.667720000000006,16.22384,15.9944,0.1051012846482684
19.03741,17.191879999999998,16.217779999999998,15.73516,15.32818,0.08868435816239317
20.36363,18.41013,17.42529,16.94933,16.60455,0.11530788727777777
19.27468,17.79543,17.0285,16.58745,16.31841,0.09563658316023071
19.00553,17.83458,17.38129,17.0751,16.88027,0.0752517710289855
19.87879,18.06695,17.18767,16.79468,16.48904,0.08963833752948872
19.17403,17.90479,17.27197,16.84778,16.585279999999994,0.10567443568317444
18.85932,17.70031,17.13289,16.75457,16.492820000000002,0.07562807499999999
20.31922,18.60559,17.64584,17.25285,16.96264,0.12876159037316848
17.970010000000006,16.82819,16.3067,15.9285,15.71636,0.06058237000000001
20.03626,18.06727,16.96898,16.54609,16.16432,0.12311790563988094
19.49388,18.43185,17.660079999999994,17.2782,17.02563,0.14394078166666663
19.37508,18.18387,17.53706,17.17012,16.980710000000002,0.11511948005279504
20.19198,18.3939,17.553,17.16999,16.84131,0.08972920074242424
19.05536,18.15373,17.84273,17.417720000000006,17.3506,0.06609730333333333
18.2858,16.90654,16.2645,15.89424,15.64181,0.0668989744
19.09932,17.31963,16.48987,16.06563,15.73107,0.07090708327922077
19.54723,18.10472,17.19425,16.70094,16.33559,0.1264231333241316
20.55093,18.77376,17.78217,17.29309,16.90113,0.1262802583333333
19.80966,18.30462,17.40832,16.94034,16.63114,0.12974439583333333
20.44273,18.14831,16.99843,16.519000000000002,16.12699,0.1480537873065476
